time_s,gps_x,gps_y,dr_x,dr_y,gps_available,estimated_heading_deg,speed_mps,position_error_m
22.399,-18.75233884968903,-7.4920243691392905,-18.75233884968903,-7.4920243691392905,True,61.42725000001208,0.0,0.0
22.5,-18.752270931280904,-7.480669781720839,-18.752270931280904,-7.480669781720839,True,61.35725000001208,0.0,0.0
22.6,-18.745479091026564,-7.458405883302006,-18.745479091026564,-7.458405883302006,True,63.527250000012074,0.0,0.0
22.7,-18.745479091026564,-7.447273934092589,-18.745479091026564,-7.447273934092589,True,61.36725000001208,0.0,0.0
22.8,-18.745479091026564,-7.425010036464729,-18.745479091026564,-7.425010036464729,True,63.35725000001208,0.0,0.0
22.9,-18.738687250772227,-7.413878087255313,-18.738687250772227,-7.413878087255313,True,61.34725000001208,0.0,0.0
23.0,-18.738687250772227,-7.39161418883648,-18.738687250772227,-7.39161418883648,True,61.29725000001208,0.0,0.0
23.1,-18.731895410517886,-7.380482239627064,-18.731895410517886,-7.380482239627064,True,61.277250000012074,0.0,0.0
23.199,-18.731895410517886,-7.369461609522165,-18.731895410517886,-7.369461609522165,True,63.12725000001208,0.0,0.0
23.299,-18.731895410517886,-7.347309030998823,-18.731895410517886,-7.347309030998823,True,63.09725000001208,0.0,0.0
23.4,-18.72510357027863,-7.335954443580371,-18.72510357027863,-7.335954443580371,True,61.18725000001208,0.0,0.0
23.5,-18.72510357027863,-7.313690545161538,-18.72510357027863,-7.313690545161538,True,63.00725000001208,0.0,0.0
23.6,-18.71831173002429,-7.302558595952122,-18.71831173002429,-7.302558595952122,True,60.947250000012076,0.0,0.0
23.7,-18.71831173002429,-7.291426647533677,-18.71831173002429,-7.291426647533677,True,60.58725000001208,0.0,0.0
23.799,-18.711587808178077,-7.280406017428779,-18.711587808178077,-7.280406017428779,True,62.93725000001208,0.0,0.0
23.902,-18.711384052968786,-7.25780816090542,-18.711384052968786,-7.25780816090542,True,60.947250000012076,0.0,0.0
23.999,-18.704795967923737,-7.24701016980053,-18.704795967923737,-7.24701016980053,True,62.90725000001208,0.0,0.0
24.1,-18.697936209276357,-7.235766901486596,-18.697936209276357,-7.235766901486596,True,60.807250000012075,0.0,0.0
24.199,-18.697936209276357,-7.22474627217267,-18.697936209276357,-7.22474627217267,True,60.89725000001208,0.0,0.0
24.3,-18.691144369006935,-7.213503003858735,-18.691144369006935,-7.213503003858735,True,62.89725000001208,0.0,0.0
24.4,-18.691144369006935,-7.202371055440292,-18.691144369006935,-7.202371055440292,True,60.29725000001208,0.0,0.0
24.499,-18.68442044719088,-7.191350424544421,-18.68442044719088,-7.191350424544421,True,62.73725000001208,0.0,0.0
24.599,-18.677628606921463,-7.169197846021078,-18.677628606921463,-7.169197846021078,True,62.73725000001208,0.0,0.0
24.7,-18.677560688513335,-7.157843258602626,-18.677560688513335,-7.157843258602626,True,62.73725000001208,0.0,0.0
24.8,-18.67076884827408,-7.1467113093932095,-18.67076884827408,-7.1467113093932095,True,62.72725000001208,0.0,0.0
24.899,-18.664044926427866,-7.13569067928831,-18.664044926427866,-7.13569067928831,True,60.767250000012076,0.0,0.0
25.0,-18.657185167780483,-7.124447410183404,-18.657185167780483,-7.124447410183404,True,60.82725000001208,0.0,0.0
25.099,-18.657185167780483,-7.113426780869479,-18.657185167780483,-7.113426780869479,True,60.64725000001208,0.0,0.0
25.2,-18.650393327526146,-7.102183512555544,-18.650393327526146,-7.102183512555544,True,62.667250000012075,0.0,0.0
25.3,-18.643601487301968,-7.091051564137101,-18.643601487301968,-7.091051564137101,True,60.12725000001208,0.0,0.0
25.4,-18.643601487301968,-7.079919614927684,-18.643601487301968,-7.079919614927684,True,60.45725000001208,0.0,0.0
25.5,-18.63680964701747,-7.0687876657182676,-18.63680964701747,-7.0687876657182676,True,60.557250000012075,0.0,0.0
25.6,-18.630017806763128,-7.057655716508851,-18.630017806763128,-7.057655716508851,True,60.12725000001208,0.0,0.0
25.699,-18.630017806763128,-7.046635086403952,-18.630017806763128,-7.046635086403952,True,60.447250000012076,0.0,0.0
25.799,-18.623293884931996,-7.035503137194535,-18.623293884931996,-7.035503137194535,True,60.46725000001208,0.0,0.0
25.899,-18.616502044662575,-7.035391818090019,-18.616502044662575,-7.035391818090019,True,60.48725000001208,0.0,0.0
25.999,-18.61643412625445,-7.0133505594621655,-18.61643412625445,-7.0133505594621655,True,62.32725000001208,0.0,0.0
26.1,-18.609642286015195,-7.001995970461769,-18.609642286015195,-7.001995970461769,True,62.267250000012076,0.0,0.0
26.2,-18.602850445760854,-7.001995970461769,-18.602850445760854,-7.001995970461769,True,62.21725000001208,0.0,0.0
26.3,-18.602850445760854,-6.990864022043326,-18.602850445760854,-6.990864022043326,True,62.09725000001208,0.0,0.0
26.399,-18.59612652392972,-6.979843391938426,-18.59612652392972,-6.979843391938426,True,62.10725000001208,0.0,0.0
26.499,-18.5893346836603,-6.96871144272901,-18.5893346836603,-6.96871144272901,True,62.09725000001208,0.0,0.0
26.6,-18.589266765252177,-6.968600123624491,-18.589266765252177,-6.968600123624491,True,61.67725000001208,0.0,0.0
26.7,-18.582474925028,-6.957468175206048,-18.582474925028,-6.957468175206048,True,62.03725000001208,0.0,0.0
26.8,-18.57568308475858,-6.946336225996632,-18.57568308475858,-6.946336225996632,True,59.947250000012076,0.0,0.0
26.899,-18.57568308475858,-6.935315595891733,-18.57568308475858,-6.935315595891733,True,61.97725000001208,0.0,0.0
27.0,-18.56889124451932,-6.9240723275778,-18.56889124451932,-6.9240723275778,True,61.90725000001208,0.0,0.0
27.1,-18.56889124451932,-6.9240723275778,-18.56889124451932,-6.9240723275778,True,61.557250000012075,0.0,0.0
27.199,-18.562167322673105,-6.913051697472901,-18.562167322673105,-6.913051697472901,True,59.99725000001207,0.0,0.0
27.3,-18.562099404264984,-6.901808429158966,-18.562099404264984,-6.901808429158966,True,61.95725000001208,0.0,0.0
27.399,-18.555375482418764,-6.8907877998450395,-18.555375482418764,-6.8907877998450395,True,59.49725000001207,0.0,0.0
27.499,-18.555307564010647,-6.890676480740523,-18.555307564010647,-6.890676480740523,True,59.84725000001208,0.0,0.0
27.6,-18.548515723756303,-6.879544531531106,-18.548515723756303,-6.879544531531106,True,61.81725000001208,0.0,0.0
27.7,-18.548515723756303,-6.868412581530718,-18.548515723756303,-6.868412581530718,True,61.807250000012075,0.0,0.0
27.8,-18.548515723756303,-6.857280633112273,-18.548515723756303,-6.857280633112273,True,59.78725000001208,0.0,0.0
27.9,-18.541723883517047,-6.857280633112273,-18.541723883517047,-6.857280633112273,True,61.73725000001208,0.0,0.0
28.0,-18.541723883517047,-6.8461486839028565,-18.541723883517047,-6.8461486839028565,True,61.68725000001208,0.0,0.0
28.1,-18.534932043262707,-6.835016734693441,-18.534932043262707,-6.835016734693441,True,61.67725000001208,0.0,0.0
28.199,-18.534932043262707,-6.823996105379514,-18.534932043262707,-6.823996105379514,True,61.777250000012074,0.0,0.0
28.299,-18.534932043262707,-6.823884786274997,-18.534932043262707,-6.823884786274997,True,59.81725000001208,0.0,0.0
28.4,-18.52814020300837,-6.81275283706558,-18.52814020300837,-6.81275283706558,True,59.31725000001208,0.0,0.0
28.5,-18.52814020300837,-6.801620887856164,-18.52814020300837,-6.801620887856164,True,61.34725000001208,0.0,0.0
28.6,-18.52814020300837,-6.790488937855775,-18.52814020300837,-6.790488937855775,True,59.297250000012085,0.0,0.0
28.7,-18.52814020300837,-6.790488937855775,-18.52814020300837,-6.790488937855775,True,59.24725000001207,0.0,0.0
28.799,-18.521416281177235,-6.779468308541849,-18.521416281177235,-6.779468308541849,True,59.697250000012076,0.0,0.0
28.9,-18.521348362769107,-6.779356989437331,-18.521348362769107,-6.779356989437331,True,59.65725000001208,0.0,0.0
28.999,-18.521348362769107,-6.768336359332432,-18.521348362769107,-6.768336359332432,True,61.62725000001208,0.0,0.0
29.1,-18.514556522514773,-6.757093091018499,-18.514556522514773,-6.757093091018499,True,59.527250000012074,0.0,0.0
29.2,-18.514556522514773,-6.757093091018499,-18.514556522514773,-6.757093091018499,True,59.517250000012076,0.0,0.0
29.3,-18.514556522514773,-6.745961141809082,-18.514556522514773,-6.745961141809082,True,59.54725000001208,0.0,0.0
29.4,-18.507764682260433,-6.745961141809082,-18.507764682260433,-6.745961141809082,True,59.49725000001207,0.0,0.0
29.5,-18.507764682260433,-6.734829193390637,-18.507764682260433,-6.734829193390637,True,61.18725000001208,0.0,0.0
29.6,-18.507764682260433,-6.734829193390637,-18.507764682260433,-6.734829193390637,True,61.54725000001208,0.0,0.0
29.699,-18.507764682260433,-6.723808563285739,-18.507764682260433,-6.723808563285739,True,59.60725000001208,0.0,0.0
29.799,-18.5010407604293,-6.723697244181222,-18.5010407604293,-6.723697244181222,True,61.61725000001208,0.0,0.0
29.899,-18.500972842021174,-6.712676614076323,-18.500972842021174,-6.712676614076323,True,61.657250000012084,0.0,0.0
29.999,-18.500972842021174,-6.712565294971806,-18.500972842021174,-6.712565294971806,True,59.57725000001208,0.0,0.0
30.099,-18.500972842021174,-6.701544664866907,-18.500972842021174,-6.701544664866907,True,59.23725000001208,0.0,0.0
30.2,-18.494181001766837,-6.701433345762389,-18.494181001766837,-6.701433345762389,True,61.59725000001208,0.0,0.0
30.299,-18.494181001766837,-6.69041271565749,-18.494181001766837,-6.69041271565749,True,61.637250000012074,0.0,0.0
30.4,-18.494181001766837,-6.6903013965529725,-18.494181001766837,-6.6903013965529725,True,59.60725000001208,0.0,0.0
30.5,-18.494181001766837,-6.6903013965529725,-18.494181001766837,-6.6903013965529725,True,59.68725000001208,0.0,0.0
30.6,-18.494181001766837,-6.679169447343557,-18.494181001766837,-6.679169447343557,True,61.28725000001208,0.0,0.0
30.7,-18.4873891615125,-6.679169447343557,-18.4873891615125,-6.679169447343557,True,61.60725000001208,0.0,0.0
30.799,-18.4873891615125,-6.679169447343557,-18.4873891615125,-6.679169447343557,True,59.61725000001208,0.0,0.0
30.9,-18.4873891615125,-6.668037498925112,-18.4873891615125,-6.668037498925112,True,59.61725000001208,0.0,0.0
30.999,-18.4873891615125,-6.668037498925112,-18.4873891615125,-6.668037498925112,True,61.267250000012076,0.0,0.0
31.099,-18.48066523968136,-6.668037498925112,-18.48066523968136,-6.668037498925112,True,59.527250000012074,0.0,0.0
31.2,-18.48059732127324,-6.668037498925112,-18.48059732127324,-6.668037498925112,True,59.59725000001208,0.0,0.0
31.299,-18.48059732127324,-6.657016868820214,-18.48059732127324,-6.657016868820214,True,61.57725000001208,0.0,0.0
31.399,-18.48059732127324,-6.656905549715695,-18.48059732127324,-6.656905549715695,True,59.93725000001208,0.0,0.0
31.499,-18.473873399411943,-6.656905549715695,-18.473873399411943,-6.656905549715695,True,59.34725000001208,0.0,0.0
31.599,-18.473805481003822,-6.656905549715695,-18.473805481003822,-6.656905549715695,True,61.34725000001208,0.0,0.0
31.7,-18.473805481003822,-6.656905549715695,-18.473805481003822,-6.656905549715695,True,59.31725000001208,0.0,0.0
31.799,-18.473805481003822,-6.656905549715695,-18.473805481003822,-6.656905549715695,True,59.35725000001208,0.0,0.0
31.902,-18.46701364076456,-6.64577360050628,-18.46701364076456,-6.64577360050628,True,61.35725000001208,0.0,0.0
31.999,-18.46701364076456,-6.64577360050628,-18.46701364076456,-6.64577360050628,True,59.407250000012084,0.0,0.0
32.1,-18.46701364076456,-6.64577360050628,-18.46701364076456,-6.64577360050628,True,59.277250000012074,0.0,0.0
32.2,-18.46701364076456,-6.64577360050628,-18.46701364076456,-6.64577360050628,True,59.39725000001208,0.0,0.0
32.3,-18.46701364076456,-6.64577360050628,-18.46701364076456,-6.64577360050628,True,59.35725000001208,0.0,0.0
32.4,-18.46701364076456,-6.64577360050628,-18.46701364076456,-6.64577360050628,True,59.387250000012074,0.0,0.0
32.5,-18.460221800510222,-6.634641651296864,-18.460221800510222,-6.634641651296864,True,58.97725000001208,0.0,0.0
32.6,-18.460221800510222,-6.634641651296864,-18.460221800510222,-6.634641651296864,True,61.37725000001208,0.0,0.0
32.7,-18.460221800510222,-6.634641651296864,-18.460221800510222,-6.634641651296864,True,61.03725000001208,0.0,0.0
32.799,-18.460221800510222,-6.623621021191965,-18.460221800510222,-6.623621021191965,True,59.43725000001208,0.0,0.0
32.899,-18.460221800510222,-6.623509702087446,-18.460221800510222,-6.623509702087446,True,59.33725000001208,0.0,0.0
32.999,-18.453497878664006,-6.623509702087446,-18.453497878664006,-6.623509702087446,True,59.18725000001208,0.0,0.0
33.099,-18.4601538821021,-6.623509702087446,-18.4601538821021,-6.623509702087446,True,59.697250000012076,0.0,0.0
33.199,-18.453497878664006,-6.61248907277352,-18.453497878664006,-6.61248907277352,True,61.17725000001208,0.0,0.0
33.299,-18.453429960255882,-6.612377753669003,-18.453429960255882,-6.612377753669003,True,59.22725000001208,0.0,0.0
33.399,-18.453429960255882,-6.612377753669003,-18.453429960255882,-6.612377753669003,True,59.277250000012074,0.0,0.0
33.5,-18.453429960255882,-6.601245803668613,-18.453429960255882,-6.601245803668613,True,61.307250000012075,0.0,0.0
33.6,-18.453429960255882,-6.601245803668613,-18.453429960255882,-6.601245803668613,True,61.33725000001208,0.0,0.0
33.7,-18.453429960255882,-6.601245803668613,-18.453429960255882,-6.601245803668613,True,61.277250000012074,0.0,0.0
33.8,-18.453429960255882,-6.59011385525017,-18.453429960255882,-6.59011385525017,True,59.23725000001208,0.0,0.0
33.9,-18.453429960255882,-6.59011385525017,-18.453429960255882,-6.59011385525017,True,61.307250000012075,0.0,0.0
33.999,-18.44670603840967,-6.59011385525017,-18.44670603840967,-6.59011385525017,True,61.14725000001208,0.0,0.0
34.099,-18.446638120001545,-6.579093225145272,-18.446638120001545,-6.579093225145272,True,61.057250000012075,0.0,0.0
34.2,-18.446638120001545,-6.578981906040753,-18.446638120001545,-6.578981906040753,True,61.057250000012075,0.0,0.0
34.3,-18.446638120001545,-6.567849956831337,-18.446638120001545,-6.567849956831337,True,61.06725000001208,0.0,0.0
34.399,-18.446638120001545,-6.567849956831337,-18.446638120001545,-6.567849956831337,True,59.18725000001208,0.0,0.0
34.5,-18.446638120001545,-6.567849956831337,-18.446638120001545,-6.567849956831337,True,59.027250000012074,0.0,0.0
34.6,-18.446638120001545,-6.556718007621921,-18.446638120001545,-6.556718007621921,True,59.12725000001208,0.0,0.0
34.699,-18.446638120001545,-6.556718007621921,-18.446638120001545,-6.556718007621921,True,61.20725000001208,0.0,0.0
34.8,-18.446638120001545,-6.556718007621921,-18.446638120001545,-6.556718007621921,True,59.22725000001208,0.0,0.0
34.9,-18.446638120001545,-6.556718007621921,-18.446638120001545,-6.556718007621921,True,59.217250000012086,0.0,0.0
34.999,-18.446638120001545,-6.545697378307994,-18.446638120001545,-6.545697378307994,True,61.307250000012075,0.0,0.0
35.1,-18.446638120001545,-6.545586059203477,-18.446638120001545,-6.545586059203477,True,59.33725000001208,0.0,0.0
35.2,-18.446638120001545,-6.534454109203088,-18.446638120001545,-6.534454109203088,True,58.887250000012074,0.0,0.0
35.3,-18.439846279762286,-6.534454109203088,-18.439846279762286,-6.534454109203088,True,61.29725000001208,0.0,0.0
35.4,-18.439846279762286,-6.534454109203088,-18.439846279762286,-6.534454109203088,True,59.267250000012076,0.0,0.0
35.5,-18.439846279762286,-6.5233221607846446,-18.439846279762286,-6.5233221607846446,True,59.20725000001208,0.0,0.0
35.6,-18.439846279762286,-6.5233221607846446,-18.439846279762286,-6.5233221607846446,True,59.33725000001208,0.0,0.0
35.7,-18.439846279762286,-6.512190211575228,-18.439846279762286,-6.512190211575228,True,60.89725000001208,0.0,0.0
35.799,-18.439846279762286,-6.512190211575228,-18.439846279762286,-6.512190211575228,True,59.20725000001208,0.0,0.0
35.899,-18.433122357916073,-6.512190211575228,-18.433122357916073,-6.512190211575228,True,59.25725000001208,0.0,0.0
36.0,-18.43305443950795,-6.501058262365811,-18.43305443950795,-6.501058262365811,True,59.37725000001208,0.0,0.0
36.1,-18.43305443950795,-6.501058262365811,-18.43305443950795,-6.501058262365811,True,60.87725000001208,0.0,0.0
36.2,-18.43305443950795,-6.501058262365811,-18.43305443950795,-6.501058262365811,True,61.36725000001208,0.0,0.0
36.3,-18.43305443950795,-6.489926313156395,-18.43305443950795,-6.489926313156395,True,59.31725000001208,0.0,0.0
36.4,-18.43305443950795,-6.489926313156395,-18.43305443950795,-6.489926313156395,True,58.917250000012075,0.0,0.0
36.5,-18.43305443950795,-6.489926313156395,-18.43305443950795,-6.489926313156395,True,59.167250000012075,0.0,0.0
36.6,-18.43305443950795,-6.478794364737952,-18.43305443950795,-6.478794364737952,True,59.36725000001208,0.0,0.0
36.7,-18.426262599253608,-6.478794364737952,-18.426262599253608,-6.478794364737952,True,59.33725000001208,0.0,0.0
36.8,-18.43305443950795,-6.467662415528535,-18.43305443950795,-6.467662415528535,True,61.36725000001208,0.0,0.0
36.9,-18.426262599253608,-6.467662415528535,-18.426262599253608,-6.467662415528535,True,59.407250000012084,0.0,0.0
36.999,-18.426262599253608,-6.467662415528535,-18.426262599253608,-6.467662415528535,True,59.407250000012084,0.0,0.0
37.099,-18.426262599253608,-6.456641785423636,-18.426262599253608,-6.456641785423636,True,59.31725000001208,0.0,0.0
37.2,-18.426262599253608,-6.456530466319118,-18.426262599253608,-6.456530466319118,True,58.84725000001208,0.0,0.0
37.3,-18.426262599253608,-6.445398517109703,-18.426262599253608,-6.445398517109703,True,59.277250000012074,0.0,0.0
37.399,-18.426262599253608,-6.434377887004803,-18.426262599253608,-6.434377887004803,True,59.22725000001208,0.0,0.0
37.499,-18.426262599253608,-6.434266567900286,-18.426262599253608,-6.434266567900286,True,59.25725000001208,0.0,0.0
37.6,-18.426262599253608,-6.434266567900286,-18.426262599253608,-6.434266567900286,True,59.277250000012074,0.0,0.0
37.7,-18.426262599253608,-6.423134618690869,-18.426262599253608,-6.423134618690869,True,59.267250000012076,0.0,0.0
37.8,-18.426262599253608,-6.423134618690869,-18.426262599253608,-6.423134618690869,True,58.93725000001208,0.0,0.0
37.9,-18.426262599253608,-6.423134618690869,-18.426262599253608,-6.423134618690869,True,59.197250000012076,0.0,0.0
38.0,-18.426262599253608,-6.412002670272426,-18.426262599253608,-6.412002670272426,True,59.28725000001208,0.0,0.0
38.099,-18.426262599253608,-6.412002670272426,-18.426262599253608,-6.412002670272426,True,59.18725000001208,0.0,0.0
38.199,-18.426262599253608,-6.400982040167527,-18.426262599253608,-6.400982040167527,True,59.24725000001207,0.0,0.0
38.3,-18.426262599253608,-6.40087072106301,-18.426262599253608,-6.40087072106301,True,61.17725000001208,0.0,0.0
38.399,-18.426262599253608,-6.40087072106301,-18.426262599253608,-6.40087072106301,True,61.167250000012075,0.0,0.0
38.499,-18.426262599253608,-6.389850091749082,-18.426262599253608,-6.389850091749082,True,61.10725000001208,0.0,0.0
38.6,-18.426262599253608,-6.389738772644565,-18.426262599253608,-6.389738772644565,True,61.137250000012074,0.0,0.0
