time_s,dr_x_m,dr_y_m,ref_x_m,ref_y_m,pos_error_m
28.999,96.65705333125138,-69.60748896298786,-10.213958758617549,-19.588764410927567,117.99697466853881
29.1,96.97307373079126,-69.75693281142375,-10.213958758617549,-19.588764410927567,118.34654644114514
29.2,97.28751025868775,-69.90411814094125,-10.213958758617549,-19.588764410927567,118.69372629526404
29.3,97.60275834384245,-70.0511412955905,-10.213958758617549,-19.588764410927567,119.04157243417804
29.4,97.91893700623544,-70.19896246150806,-10.213958758617549,-19.588764410927567,119.39059968528319
29.5,98.2368699679545,-70.34648437118675,-10.213958758617549,-19.588764410927567,119.74108896717267
29.6,98.55494012619363,-70.49352531287653,-10.213958758617549,-19.588764410927567,120.09149864623586
29.699,98.86947825384817,-70.63932458176785,-10.213958758617549,-19.588764410927567,120.43818299945065
29.799,99.18892246515334,-70.78636495996706,-10.213958758617549,-19.588764410927567,120.7898369981578
29.899,99.50893590241395,-70.93266752720659,-10.213958758617549,-19.588764410927567,121.14169389607223
29.999,99.82685623328148,-71.07840206400708,-10.213958758617549,-19.588764410927567,121.49141430457863
30.099,100.14513736520838,-71.22486911636624,-10.213958758617549,-19.588764410927567,121.841772009516
30.2,100.4676128399179,-71.37237004429566,-10.213958758617549,-19.588764410927567,122.19636698328605
30.299,100.78287127597406,-71.51614360685045,-10.213958758617549,-19.588764410927567,122.54284551896608
30.4,101.10253202584612,-71.6622605437155,-10.213958758617549,-19.588764410927567,122.89430466892705
30.5,101.4189309974157,-71.80643670387093,-10.213958758617549,-19.588764410927567,123.24198706194207
30.6,101.73500165915785,-71.94981880620941,-10.213958758617549,-19.588764410927567,123.58903574349266
30.7,102.05119968632977,-72.09313930210025,-10.213958758617549,-19.588764410927567,123.93617382903965
30.799,102.36311286355689,-72.23517539218331,-10.213958758617549,-19.588764410927567,124.27888655854412
30.9,102.68251733314247,-72.38168648298195,-10.213958758617549,-19.588764410927567,124.63028097073098
30.999,102.99493310106165,-72.52480158723338,-10.213958758617549,-19.588764410927567,124.9739061885631
31.099,103.31160183023054,-72.66931933605203,-10.213958758617549,-19.588764410927567,125.3219781928588
31.2,103.63089557875549,-72.81358171191346,-10.213958758617549,-19.588764410927567,125.6723200860914
31.299,103.94081670134563,-72.95313703434535,-10.213958758617549,-19.588764410927567,126.01217808531679
31.399,104.25386933798129,-73.09438690011574,-10.213958758617549,-19.588764410927567,126.35559072359251
31.499,104.56853752804174,-73.23604642033746,-10.213958758617549,-19.588764410927567,126.70064056978603
31.599,104.88229310764576,-73.37723047825237,-10.213958758617549,-19.588764410927567,127.04466252282334
31.7,105.1972189406198,-73.519254387408,-10.213958758617549,-19.588764410927567,127.39010042789117
31.799,105.50565054659725,-73.65845438620178,-10.213958758617549,-19.588764410927567,127.72845944335909
31.902,105.82774537533133,-73.80292571818654,-10.213958758617549,-19.588764410927567,128.08142872626158
31.999,106.12934536455015,-73.93742320531909,-10.213958758617549,-19.588764410927567,128.41160822544464
32.1,106.4435588658935,-74.07833249181974,-10.213958758617549,-19.588764410927567,128.7559297584204
32.2,106.75528401781008,-74.2176053249852,-10.213958758617549,-19.588764410927567,129.09730444631398
32.300000000000004,107.06734554393475,-74.3559468497136,-10.213958758617549,-19.588764410927567,129.43859011589683
32.400000000000006,107.37905825130262,-74.49380847684421,-10.213958758617549,-19.588764410927567,129.77935703868943
32.5,107.69016625328878,-74.63176243204894,-10.213958758617549,-19.588764410927567,130.11961545430577
32.6,108.00209111931683,-74.7697992646669,-10.213958758617549,-19.588764410927567,130.46064945519726
32.7,108.31547334259515,-74.90757417243603,-10.213958758617549,-19.588764410927567,130.80289365173064
32.799,108.62482380192182,-75.04241629886299,-10.213958758617549,-19.588764410927567,131.14024457876948
32.899,108.93663092534035,-75.17862254116966,-10.213958758617549,-19.588764410927567,131.48039910562844
32.999,109.25038561034259,-75.31497207962995,-10.213958758617549,-19.588764410927567,131.8223797260573
33.099000000000004,109.56532331326174,-75.45056885386583,-10.213958758617549,-19.588764410927567,132.16511494821884
33.199000000000005,109.87917027259108,-75.58459101897432,-10.213958758617549,-19.588764410927567,132.5061969797072
33.299,110.1944635600326,-75.71946133138238,-10.213958758617549,-19.588764410927567,132.84894919434765
33.399,110.51221436829672,-75.85471012617579,-10.213958758617549,-19.588764410927567,133.19408967781166
33.5,110.8337241997455,-75.99006969334386,-10.213958758617549,-19.588764410927567,133.5426852626107
33.6,111.15119728310583,-76.12291719500969,-10.213958758617549,-19.588764410927567,133.88656217875567
33.7,111.46888429701629,-76.25605580226078,-10.213958758617549,-19.588764410927567,134.23075730894274
33.800000000000004,111.78799916042634,-76.3900018298102,-10.213958758617549,-19.588764410927567,134.57658900565295
33.900000000000006,112.10849979600489,-76.52324604165705,-10.213958758617549,-19.588764410927567,134.92338220415022
33.999,112.42651847486128,-76.65422751795974,-10.213958758617549,-19.588764410927567,135.26697207994084
34.099000000000004,112.74633077388586,-76.78506243150716,-10.213958758617549,-19.588764410927567,135.61212817877325
34.2,113.06879741825136,-76.91766081586289,-10.213958758617549,-19.588764410927567,135.9604366482144
34.300000000000004,113.39118000686517,-77.04892032736076,-10.213958758617549,-19.588764410927567,136.30810631497692
34.399,113.71117066736092,-77.1780782737706,-10.213958758617549,-19.588764410927567,136.6527232602357
34.5,114.03572496446718,-77.30940431169999,-10.213958758617549,-19.588764410927567,137.00239478140966
34.6,114.35824631729935,-77.43898602888002,-10.213958758617549,-19.588764410927567,137.34949005628857
34.699000000000005,114.67915190510617,-77.56702081463101,-10.213958758617549,-19.588764410927567,137.69447086529917
34.800000000000004,115.0054840503064,-77.69679057426494,-10.213958758617549,-19.588764410927567,138.04510698310347
34.900000000000006,115.32933342016278,-77.8260890568348,-10.213958758617549,-19.588764410927567,138.39329533253914
34.999,115.65092916393392,-77.9537956611619,-10.213958758617549,-19.588764410927567,138.73877210281657
35.1,115.97942062731254,-78.08324669268826,-10.213958758617549,-19.588764410927567,139.09124148648792
35.2,116.30277244019597,-78.20996344616597,-10.213958758617549,-19.588764410927567,139.4379010511915
35.300000000000004,116.62587082049426,-78.33738425659561,-10.213958758617549,-19.588764410927567,139.78462970380164
35.400000000000006,116.95042614620053,-78.46469755018927,-10.213958758617549,-19.588764410927567,140.13263820837577
35.5,117.27417812304627,-78.59200850253752,-10.213958758617549,-19.588764410927567,140.47991977109027
35.6,117.59550768501128,-78.71814750620344,-10.213958758617549,-19.588764410927567,140.82451369641927
35.7,117.91748618816365,-78.84437528712728,-10.213958758617549,-19.588764410927567,141.1697368576623
35.799,118.23609334754067,-78.9680615512924,-10.213958758617549,-19.588764410927567,141.51083638703608
35.899,118.55622535073006,-79.09241495805817,-10.213958758617549,-19.588764410927567,141.85360321116386
36.0,118.8775164701916,-79.21717192971226,-10.213958758617549,-19.588764410927567,142.19759477563784
36.1,119.19598810542035,-79.34089693064874,-10.213958758617549,-19.588764410927567,142.53859718689333
36.2,119.5154980099557,-79.46412573776209,-10.213958758617549,-19.588764410927567,142.88033751180777
36.3,119.83249047660424,-79.58533483324666,-10.213958758617549,-19.588764410927567,143.21894923902147
36.400000000000006,120.1476120842893,-79.7064168485949,-10.213958758617549,-19.588764410927567,143.55581244674974
36.5,120.46384752280407,-79.82761049854068,-10.213958758617549,-19.588764410927567,143.8937372941988
36.6,120.77900621902047,-79.94691626165708,-10.213958758617549,-19.588764410927567,144.22989762344153
36.7,121.09221331636405,-80.06486280424079,-10.213958758617549,-19.588764410927567,144.56372055900601
36.8,121.40541948571317,-80.18342345958456,-10.213958758617549,-19.588764410927567,144.89780341553555
36.900000000000006,121.71850172013541,-80.30109313933119,-10.213958758617549,-19.588764410927567,145.23140496326354
36.999,122.02832396789259,-80.4165358733561,-10.213958758617549,-19.588764410927567,145.56111816623172
37.099,122.34015386178366,-80.53234454562389,-10.213958758617549,-19.588764410927567,145.8928124762017
37.2,122.65586379144382,-80.64955152202891,-10.213958758617549,-19.588764410927567,146.22862054711464
37.3,122.96911918777052,-80.7648948758651,-10.213958758617549,-19.588764410927567,146.5614246312335
37.399,123.27892611572655,-80.87798716090494,-10.213958758617549,-19.588764410927567,146.8901601107822
37.499,123.59094056785091,-80.99127951117536,-10.213958758617549,-19.588764410927567,147.2209901624171
37.6,123.90768307259876,-81.10670288702843,-10.213958758617549,-19.588764410927567,147.55701122566288
37.7,124.22262449486702,-81.2202318973235,-10.213958758617549,-19.588764410927567,147.89061059241646
37.8,124.5372583688586,-81.33263767357134,-10.213958758617549,-19.588764410927567,148.2234677870196
37.900000000000006,124.85112730175214,-81.4446475154546,-10.213958758617549,-19.588764410927567,148.5554702699836
38.0,125.16583330935363,-81.55605646273877,-10.213958758617549,-19.588764410927567,148.8879893900162
38.099,125.47769039011335,-81.66515498651015,-10.213958758617549,-19.588764410927567,149.21696255987308
38.199000000000005,125.79221756703282,-81.77474561223205,-10.213958758617549,-19.588764410927567,149.54857490692746
38.3,126.11065672446637,-81.88598689897427,-10.213958758617549,-19.588764410927567,149.88443787243514
38.399,126.42390701599625,-81.99420477312991,-10.213958758617549,-19.588764410927567,150.2143313743458
38.499,126.73863027655332,-82.10160570366585,-10.213958758617549,-19.588764410927567,150.54523230553497
38.6,127.054478904938,-82.21025393650397,-10.213958758617549,-19.588764410927567,150.87768201094326
38.7,127.36763771849407,-82.31714470079778,-10.213958758617549,-19.588764410927567,151.2069620850222
38.8,127.68015742969638,-82.42243905995632,-10.213958758617549,-19.588764410927567,151.5350056893001
38.900000000000006,127.99227376246489,-82.52810046971192,-10.213958758617549,-19.588764410927567,151.86284183825907
38.999,128.30226508330372,-82.63215802869952,-10.213958758617549,-19.588764410927567,152.18808674226298
39.099,128.61540381238007,-82.73589717324926,-10.213958758617549,-19.588764410927567,152.5160722283779
39.199000000000005,128.9269956571329,-82.83841192373009,-10.213958758617549,-19.588764410927567,152.8421509473735
39.299,129.23543487535233,-82.93932341061232,-10.213958758617549,-19.588764410927567,153.16470451920185
39.399,129.54298505899132,-83.04025091468071,-10.213958758617549,-19.588764410927567,153.4864635229252
39.501000000000005,129.85768654764578,-83.1431155564515,-10.213958758617549,-19.588764410927567,153.81554332489353
39.6,130.16361521088572,-83.24273833210721,-10.213958758617549,-19.588764410927567,154.1353031252788
39.699000000000005,130.47001666178463,-83.34167850908672,-10.213958758617549,-19.588764410927567,154.4552200351143
39.799,130.77812419525304,-83.44003147891131,-10.213958758617549,-19.588764410927567,154.7764573889004
39.900000000000006,131.08823729547447,-83.53880574881141,-10.213958758617549,-19.588764410927567,155.099704696128
40.0,131.3940531204915,-83.6353523383403,-10.213958758617549,-19.588764410927567,155.41812781492928
40.1,131.7005187764041,-83.73194948091884,-10.213958758617549,-19.588764410927567,155.73717322772143
40.199000000000005,132.00601595139088,-83.82702628418582,-10.213958758617549,-19.588764410927567,156.0547195537922
40.299,132.31434622550543,-83.92149408089233,-10.213958758617549,-19.588764410927567,156.37460736460997
40.399,132.62286013124202,-84.01616915836318,-10.213958758617549,-19.588764410927567,156.69475840966865
40.499,132.9329899184456,-84.10990402409013,-10.213958758617549,-19.588764410927567,157.0160067398702
40.6,133.24559933857108,-84.20277794058241,-10.213958758617549,-19.588764410927567,157.33917361499982
40.7,133.55345979259044,-84.29458874854328,-10.213958758617549,-19.588764410927567,157.65758573595056
40.799,133.85888232635418,-84.38454950549763,-10.213958758617549,-19.588764410927567,157.97302714171562
40.900000000000006,134.1722499244963,-84.47562839516372,-10.213958758617549,-19.588764410927567,158.2961856002616
40.999,134.47909894963092,-84.56381509675214,-10.213958758617549,-19.588764410927567,158.61222576014748
41.1,134.78990024020706,-84.65317153227839,-10.213958758617549,-19.588764410927567,158.9323635972356
41.2,135.09787420594282,-84.74089765947026,-10.213958758617549,-19.588764410927567,159.24926771058054
41.299,135.4025188141194,-84.82622339309333,-10.213958758617549,-19.588764410927567,159.56216529973875
41.399,135.70889914493895,-84.91200939425549,-10.213958758617549,-19.588764410927567,159.87684883651357
41.499,136.0152737036433,-84.9978249077995,-10.213958758617549,-19.588764410927567,160.19155290334558
41.6,136.32475146920598,-85.08311462935806,-10.213958758617549,-19.588764410927567,160.50888917990946
41.7,136.63040465892988,-85.1666542296701,-10.213958758617549,-19.588764410927567,160.82203425085717
41.8,136.93563759287176,-85.2505914877476,-10.213958758617549,-19.588764410927567,161.1349721242178
41.900000000000006,137.24135657224144,-85.33356300406376,-10.213958758617549,-19.588764410927567,161.44797478251346
41.999,137.54430981914862,-85.4144974711357,-10.213958758617549,-19.588764410927567,161.75763680894036
42.1,137.85262215153512,-85.49596127516779,-10.213958758617549,-19.588764410927567,162.0724251096543
42.199000000000005,138.15684612186408,-85.57576759900613,-10.213958758617549,-19.588764410927567,162.38282030629176
42.3,138.4685471276956,-85.65577448442028,-10.213958758617549,-19.588764410927567,162.70014559515465
42.400000000000006,138.77515988469514,-85.73414645603175,-10.213958758617549,-19.588764410927567,163.01217451467818
42.5,139.0832993629235,-85.81252124782236,-10.213958758617549,-19.588764410927567,163.3256172564556
42.599,139.38889355980302,-85.8887823387526,-10.213958758617549,-19.588764410927567,163.63589398123221
42.699000000000005,139.69603906100994,-85.96473818987732,-10.213958758617549,-19.588764410927567,163.9474834859765
42.799,140.00254453901897,-86.04043045206456,-10.213958758617549,-19.588764410927567,164.25839942788812
42.899,140.3078743927415,-86.11558230041416,-10.213958758617549,-19.588764410927567,164.56803989154906
42.999,140.61407975167756,-86.18982824964424,-10.213958758617549,-19.588764410927567,164.87813349656733
43.099,140.92085890403698,-86.26296284291227,-10.213958758617549,-19.588764410927567,165.18832236714402
43.199000000000005,141.22631310425967,-86.3351336677935,-10.213958758617549,-19.588764410927567,165.49692973247588
43.299,141.53205078558392,-86.40696278291833,-10.213958758617549,-19.588764410927567,165.80567857063156
